"","X","COV_ID","year","abundance","simpson","richness","evenness","encs"
"93",1263,94,2016,0.827895046718895,0.535410866604519,3,0.753582547053597,2.28849648854508
"94",1277,95,2016,0.48250686413692,0.262396653362366,3,0.43919667485413,1.62013076340326
"95",1291,96,2016,0.726513041382729,0.3882591182134,7,0.373353847676591,2.06785748814586
"96",1305,97,2016,1.37529692592214,0.682459271221842,13,0.536188725099522,3.95625126209059
"97",1319,98,2016,0.633392461491085,0.32089316008771,6,0.353503063535626,1.88399111759568
"98",1333,99,2016,0.625873172372524,0.345708825310485,8,0.300981374002428,1.86987797059805
"99",1347,100,2016,0.908128084225168,0.498988286861939,9,0.413306902531614,2.47967644074854
"100",1361,101,2016,1.37037599584255,0.681615892963076,7,0.704233952686784,3.93683064918174
"101",1375,102,2016,0.870208728959557,0.482744177360057,8,0.418481939269414,2.38740912294311
"102",1389,103,2016,0.520688362798208,0.209412859033057,9,0.236975486333518,1.68318589355875
"103",1403,104,2016,0.889318710230732,0.527942571412605,5,0.55256478262385,2.433471187383
"104",1417,105,2016,1.07984886046219,0.654807850306752,3,0.982920791620974,2.94423452719037
"105",1431,106,2016,0.986814565424272,0.56488026633463,11,0.411533638111162,2.68267536049251
"106",1445,107,2016,0.533455366167395,0.216363326096307,11,0.222468167070886,1.70481289577844
"107",1459,108,2016,0.807038585128943,0.374544008942329,8,0.388103521523857,2.24126084586472
"108",1473,109,2016,0,0,1,NA,1
"109",1487,110,2016,1.03400361895541,0.574726061544078,6,0.577088407631459,2.81230271405218
"110",1501,111,2016,0.994100113164189,0.586786069417205,5,0.617669128758574,2.70229149025972
"111",1515,112,2016,0.78300728679072,0.384048281717473,8,0.376546909877631,2.18804245249323
"112",1529,113,2016,0.321461581643717,0.129519009574711,4,0.231885514836857,1.37914202063881
"113",1543,114,2016,0.730545076168209,0.287315976027268,16,0.263488439633431,2.07621199297805
"114",1557,115,2016,1.54179005182939,0.6684113487207,13,0.60109960742276,4.67294760713689
"115",1571,116,2016,1.29208707838427,0.617246845777221,8,0.621362540127231,3.64037638357573
"116",1585,117,2016,1.78562986311085,0.818891854531726,11,0.744665492011667,5.96333484956071
"117",1599,118,2016,0.861402713874171,0.515793407027859,6,0.480758008353258,2.36647785797001
"118",1613,119,2016,0.975419432853137,0.581283551595713,3,0.887865030197028,2.65227943084452
"119",1627,120,2016,1.36970190385465,0.646540013829072,14,0.519011803375388,3.93417775743039
"120",1641,121,2016,1.12838333458261,0.535410246059348,10,0.49005065568082,3.09065590255257
"121",1655,122,2016,1.22964228548138,0.678037820105742,4,0.886999413665678,3.42000593167662
"122",1669,123,2016,1.20780067170895,0.658629319277562,4,0.871244019728428,3.34611734341443
"123",1683,124,2016,0.133764891262994,0.0518427213257376,4,0.0964909726350868,1.1431240296016
"124",1697,125,2016,1.32945080675819,0.721747098925375,4,0.958996043007939,3.77896743419531
"125",1711,126,2016,1.29678620438377,0.624006452621177,13,0.505579652327781,3.65752322692373
"126",1725,127,2016,0.787954781642936,0.46092356073601,3,0.717227351059584,2.19889460461043
"127",1739,128,2016,0.682626414558146,0.46034003871728,4,0.492410871531426,1.9790687673635
"128",1753,129,2016,1.3761105009678,0.682487981902159,10,0.597637197059437,3.95947127907693
"129",1767,130,2016,1.13408768984765,0.540569826540879,6,0.632946391144929,3.10833648203271
"130",1781,131,2016,1.37359664492785,0.703205089814762,10,0.596545443252985,3.94953023869438
"131",1795,132,2016,1.05213504999936,0.532962164323618,9,0.478847297109203,2.86375886393221
"132",1809,133,2016,0.652413754025276,0.288538385485824,8,0.313744695846673,1.92017005806306
"133",1823,134,2016,1.90502669770548,0.818075640626485,12,0.766639140294468,6.7195870227955
"134",1837,135,2016,1.17147382262337,0.561335124080461,8,0.563359824809992,3.22674478522196
"135",1851,136,2016,0.734624971098656,0.344198740039075,7,0.377522554911025,2.08470002312433
"136",1865,137,2016,0.914455839398645,0.538139203370343,10,0.397143124995038,2.49541697477633
"137",1879,138,2016,0.619162675131301,0.427858902710174,2,0.893262920915472,1.85737216664518
"138",1893,139,2016,0.968173552136198,0.532198437609859,7,0.497542783569026,2.63313078862901
"139",1907,140,2016,0.972380705331388,0.578896502835539,4,0.701424410718853,2.64423210934363
"140",1921,141,2016,0.870153166583002,0.420071883899016,11,0.36288205596549,2.38727647650354
"141",1935,142,2016,0.729416737420154,0.429513962591617,6,0.407095232338529,2.07387064370316
"142",1949,143,2016,0,0,1,NA,1
"143",1963,144,2016,1.13170413597717,0.648834477012709,7,0.58158087953166,3.10093641731018
"144",1977,145,2016,0.644151861767159,0.275724674880636,9,0.293166146242588,1.90437117413222
"145",1991,146,2016,0.97753748098106,0.566688060777919,7,0.502354891080468,2.65790303976257
"146",2005,147,2016,0.80529896019405,0.463088080357939,3,0.733014702730429,2.2373652820041
"147",2019,148,2016,1.04752476774074,0.604491990853844,4,0.755629393813962,2.85058651470402
"148",2033,149,2016,1.30584192462401,0.640780828097085,9,0.59431427178333,3.69079515731094
"149",2047,150,2016,0.713386235536587,0.312935018363678,8,0.343066261415693,2.04089050677491
"150",2061,151,2016,1.63908230460533,0.778796687803098,12,0.659615243391605,5.15044080700193
"151",2075,152,2016,0.958630019677869,0.566449517996123,3,0.872582647732854,2.60812095040446
"152",2089,153,2016,0.663979601010471,0.357706284297903,3,0.604380278519767,1.94250737714495
"153",2103,154,2016,0.520376397621372,0.282524038424443,5,0.323328034962442,1.68266088007104
"154",2117,155,2016,1.00317296632794,0.572061030380754,8,0.482424221225065,2.72692054309826
"155",2131,156,2016,1.06014682212214,0.639911459012865,3,0.964987223479357,2.88679480349378
"156",2145,157,2016,0.793470976137468,0.376610741282215,7,0.407763419355553,2.21105765094523
"157",2159,158,2016,1.0175438805398,0.450660474463288,10,0.441913692412856,2.7663918241739
"158",2173,159,2016,0.587851481748495,0.350834637146725,5,0.365252661942972,1.80011667410466
"159",2187,160,2016,1.07314284016514,0.649123722394172,3,0.976816708892042,2.92455648511112
"160",2201,161,2016,1.00849376706122,0.61410895637029,3,0.917970586587794,2.74146861329244
"161",2215,162,2016,0.957475758891355,0.563952312247217,5,0.594913137993175,2.60511223541983
"162",2229,163,2016,1.02731274444701,0.605419293345363,4,0.741049500927864,2.79354875965493
"163",2243,164,2016,0,0,1,NA,1
"164",2257,165,2016,0.419494309458521,0.169661746372942,8,0.201734119978983,1.52119210862289
"165",2271,166,2016,1.1873535282447,0.573693974590065,11,0.495164881349904,3.2783935407132
"166",2285,167,2016,0.754094329484631,0.505725408690655,3,0.686406239273774,2.12568548064214
"167",2299,168,2016,1.63125651511398,0.713432151770481,17,0.575761976603767,5.11029184502432
"168",2313,169,2016,0.919745497929861,0.570252537890004,3,0.837188430729192,2.50865185159559
"169",2327,170,2016,1.17804002513997,0.650725664239178,4,0.849776251119073,3.24800195802666
"170",2341,171,2016,1.28287726375275,0.566080691931739,11,0.535001373206602,3.607003108627
"171",2355,172,2016,0.737889592485027,0.45790800750885,8,0.354849885267242,2.09151690061162
"172",2369,173,2016,1.20715858607378,0.579794514977597,13,0.470636421168358,3.34396953914556
"173",2383,174,2016,1.0601004722201,0.630352500243503,5,0.658677457533487,2.88666100393824
"174",2397,175,2016,1.01771740039278,0.534691594839084,7,0.523003285062704,2.76687188972579
"175",2411,176,2016,0.225857768302494,0.0784568010973937,8,0.108614627425419,1.25339737976259
"176",2425,177,2016,0.798721611876227,0.376830497373723,10,0.346880388614716,2.22269764120009
"177",2439,178,2016,1.11879213322609,0.624267177937961,6,0.624409778455419,3.06115450255656
"178",2453,179,2016,0.0722094924600571,0.0263223766206661,3,0.0657279125719588,1.07488049983895
"179",2467,180,2016,1.31444123917009,0.598142511684261,11,0.548164573357751,3.72267032165027
"180",2481,181,2016,1.37160343840492,0.675417008772975,9,0.624243626506203,3.94166584953968
"181",2495,182,2016,0.845729296692195,0.53045116359178,5,0.525481157215391,2.32967622033548
"182",2509,183,2016,0.452769430986525,0.279609020259512,2,0.653208212750377,1.57266153768871
"183",2523,184,2016,0.784062308552203,0.443134991006156,7,0.402928320679577,2.19035210304723
"184",2537,185,2016,1.21011710909406,0.587641075742722,11,0.504658031908891,3.35387739909528
"185",2551,186,2016,0.519245440890524,0.218560004581679,16,0.187278205644241,1.68075893913217
"186",2565,187,2016,1.09020308105696,0.627345669628667,5,0.677381260025216,2.97487815262196
"187",2579,188,2016,0.386250467207304,0.131777269095751,9,0.175790163277516,1.47145317543118
"188",2593,189,2016,0.342240573537984,0.116112836184278,10,0.14863319257095,1.40809900813028
"189",2607,190,2016,1.01117031791995,0.598729449995591,6,0.564344899684327,2.74881612206756
"190",2617,191,2016,1.00449174021206,0.535129651674344,8,0.483058417405955,2.73051910701908
"191",2631,192,2016,0.959207387514238,0.546835309661354,5,0.595989059350255,2.60962723035154
"192",2641,193,2016,1.38669759161482,0.666839980756985,9,0.631113271678384,4.00161324721308
"193",2655,194,2016,0.915091230519746,0.520309080413062,5,0.568578149831061,2.49700304439946
"194",2666,195,2016,0.759518344817889,0.433774602411894,3,0.691343390795931,2.1372465566658
"195",2676,196,2016,1.03768060262194,0.623809615734046,3,0.944537589216265,2.82266253998022
"196",2686,197,2016,1.10411602956973,0.617586209993802,7,0.567403397379756,3.01655674292291
"197",2700,203,2016,1.02733779584613,0.582103841485751,8,0.494045047795002,2.79361874283645
"198",2714,204,2016,1.53506508818376,0.717329045144524,9,0.698638229345121,4.64162763523457
"199",2728,205,2016,1.17036892100523,0.524028614683067,17,0.41308887784979,3.22318151857949
"200",2742,206,2016,0.805363765802448,0.362693424001617,7,0.413875104250538,2.23751028052072
"201",2745,207,2016,0,0,1,NA,1
"202",2759,208,2016,1.57608548163616,0.714404503545424,12,0.634263456846807,4.83598814641566
"203",2773,209,2016,1.05598766847233,0.640540155933493,3,0.961201398677726,2.87481311446554
"204",2787,210,2016,0.490623670026738,0.212921975557232,6,0.273822283879495,1.6333345641783
"205",2801,211,2016,0.507194419092551,0.269129495510687,5,0.315137611195871,1.66062563362921
"206",2815,212,2016,0.418759740139253,0.199630169969213,4,0.302071300211426,1.52007509788232
"207",2829,213,2016,1.71421981053579,0.799617044181767,14,0.649557624724166,5.55234194339288
"208",2843,214,2016,1.07422228726034,0.574374776369645,7,0.552041052759729,2.92771509358238
"209",2857,215,2016,1.20598953492416,0.652049814217021,5,0.749323428761681,3.34006255189048
"210",2871,216,2016,1.97578954922841,0.835000897565311,13,0.770303531912146,7.21231188165893
"211",2885,217,2016,0.969247209465322,0.483093514605455,5,0.602227151465222,2.63595938699973
"212",2899,218,2016,0,0,1,NA,1
"213",2913,219,2016,0.888090525262063,0.405619495083953,9,0.404187416444581,2.4304842692684
"214",2927,220,2016,0.904412733774032,0.506577007486401,11,0.377169405200325,2.47048066710468
"215",2941,221,2016,1.27147111171273,0.702627228661824,4,0.917172533750765,3.56609482930202
"216",2955,222,2016,1.63501034420684,0.754879464374758,23,0.521452195925144,5.12951105747611
"217",2969,223,2016,0.687390115031162,0.428306383031804,4,0.495847155055776,1.98851894923369
"218",2983,224,2016,1.74087033256438,0.788591320827013,15,0.642850096300216,5.70230416461766
"219",2993,225,2016,0,0,1,NA,1
"220",3007,226,2016,1.47064977871719,0.737848525120834,7,0.755764483489207,4.35206209984283
"221",3021,227,2016,0.11054405937271,0.0374349643776324,4,0.0797406831283718,1.11688555724511
"222",3035,228,2016,0.257035542891146,0.127570689619787,3,0.233963833776846,1.2930910861383
"223",3049,229,2016,0.179282653773137,0.083434508825065,2,0.258650195515917,1.19635885172541
"224",3063,230,2016,0.288885425110231,0.115459929080395,4,0.208386785095815,1.33493876930369
"225",3077,231,2016,0.316850200269606,0.174033770260029,2,0.457118212633636,1.37279691191465
"226",3091,232,2016,0.431172094788086,0.187259874104652,4,0.311024921460239,1.53906039143921
"227",3105,233,2016,0.713229183911863,0.458812568200437,4,0.514486103323464,2.04057000677312
"228",3119,234,2016,1.30672623885534,0.695152338449584,5,0.811914662106508,3.69406042354137
"229",3133,235,2016,1.5166767562179,0.702118408685552,13,0.591308655590347,4.55705579595866
"230",3146,236,2016,0.801767209237417,0.518529633241485,3,0.729799964471024,2.22947740224146
"231",3160,237,2016,0.575849700531741,0.344582338817258,3,0.524160986065308,1.77864119738559
"232",3174,238,2016,1.88368607239012,0.783283633167167,18,0.651710655296884,6.57770613193613
"233",3188,239,2016,0.694170669824966,0.31618245452607,8,0.333825527629016,2.00204802641779
"234",3202,240,2016,1.1678363863792,0.607257670204689,8,0.561610587732988,3.21502902736817
"235",3216,241,2016,1.64533341193796,0.769236426807524,10,0.714559221695705,5.18273760550382
"236",3230,242,2016,0.768060705279726,0.382933415381626,4,0.554038685304371,2.15558188916144
"237",3244,243,2016,0.190277990941098,0.0761648415479469,4,0.137256556960518,1.20958580482003
"238",3258,244,2016,0.738546043073359,0.388055419070154,5,0.458884457342246,2.09289032885611
"239",3272,245,2016,0,0,1,NA,1
"240",3286,246,2016,0.729487466974823,0.470666842020313,4,0.526213975497615,2.0740173328378
"241",3300,247,2016,0.919087299722864,0.465247540267143,6,0.512952388703622,2.50700120473089
"242",3314,248,2016,1.74806893667737,0.799946609875867,12,0.703474690619267,5.74350089641138
"243",3328,249,2016,0.59029716910799,0.343030926664532,4,0.425809399261445,1.80452458468861
"244",3342,250,2016,0.712199485840319,0.363780368269971,8,0.342495555448499,2.03846991718695
"245",3356,251,2016,0.983586622943281,0.569874574814897,9,0.447649563494197,2.67402979992673
"246",3365,252,2016,0,0,1,NA,1
"247",3379,253,2016,1.54287936750236,0.622930753942484,18,0.533799627431105,4.67804069569128
"248",3393,254,2016,0.65390328372616,0.321471388746041,5,0.406292954002309,1.92303233959276
"249",3407,255,2016,1.55554771210669,0.723143839020081,10,0.675565787705164,4.73768069974104
"250",3421,256,2016,0.941195258982922,0.553801677846102,3,0.856712844641461,2.56304308849553
"251",3435,257,2016,1.250253112898,0.670010433617088,7,0.642503002260904,3.49122652009866
"252",3449,258,2016,1.6933584705416,0.77865216564514,11,0.706185332508466,5.43771246971545
"253",3463,259,2016,0.780986483462271,0.43845632,3,0.71088453271271,2.18362531361009
"254",3477,260,2016,0.508287071814711,0.259088565670453,3,0.462662831153042,1.66244111241158
"255",3491,261,2016,0.760046993184931,0.372728511778324,7,0.390586889920849,2.13837670726776
"256",3514,263,2016,1.00289283813614,0.606646414933874,3,0.912872401374638,2.72615676276054
"257",3528,264,2016,0.640630544109469,0.425693207183024,3,0.583127051023733,1.89767707123837
"258",3542,265,2016,1.4122702094853,0.621497743214029,17,0.498469418989607,4.10526464384489
"259",3556,266,2016,0.310202834523529,0.144372613851758,3,0.28235878819415,1.36370169186438
"260",3570,267,2016,1.04716904963921,0.630665058246529,3,0.953174345891155,2.84957268980939
"261",3584,268,2016,0.823983569994904,0.452448495428771,6,0.459873986517789,2.27956257159179
"262",3598,269,2016,0.646292867281285,0.335924301555761,6,0.36070291709396,1.90845281116152
"263",3612,270,2016,1.06462718886731,0.524518554199245,9,0.484532714520242,2.89975772055829
"264",3626,273,2016,1.91686938621706,0.712363225261826,15,0.707841156503255,6.79963807307004
"265",3640,277,2016,1.23180477511535,0.462849818993906,17,0.434773038782816,3.42740966141117
"266",3654,278,2016,1.27330538449572,0.584736405138167,21,0.418228280638933,3.57264202282272
"267",3668,279,2016,1.86375323483888,0.754689313550195,13,0.726623794507737,6.44789186559034
"268",3682,280,2016,2.08845091736455,0.820738321852435,32,0.602599556324367,8.07240065811956
"269",3696,281,2016,1.43502756877417,0.689000909348241,18,0.496485465876091,4.19976078944874
"270",3710,282,2016,1.95571491754678,0.723715398867216,26,0.600263035402385,7.06897094900011
"271",3724,287,2016,1.06822509791448,0.631555218953591,6,0.596187778694818,2.91020957623385
"272",3738,288,2016,0.470125347085413,0.166949582800434,10,0.204172844042046,1.60019476039615
"273",3752,289,2016,0.725958706674545,0.495217031558099,3,0.660796091726457,2.06671152062273
"274",3766,290,2016,0.58213361250943,0.250455695303624,12,0.234267799379544,1.7898532128745
"275",3780,291,2016,0.97676215261655,0.49908568874931,23,0.311517765733497,2.65584309081734
"276",3784,292,2016,0.705252884164916,0.415291122186755,6,0.393609129058356,2.02435854841954
"277",3788,293,2016,1.03841892619245,0.455928673342057,9,0.472604820146042,2.82474734780174
"278",3802,294,2016,0.422311670791841,0.185372294164454,8,0.203088984386974,1.52548389937409
"279",3816,295,2016,0.387231247070455,0.155087647198071,6,0.216117873922712,1.47289705502349
"280",3830,296,2016,1.07793223039405,0.609992150246875,7,0.553947586386432,2.93859692309447
"281",3844,297,2016,1.19061793170723,0.650882811672016,8,0.572566195222499,3.28911302678357
"282",3848,298,2016,1.07169533681136,0.388214690098327,20,0.357740692074581,2.92032624217466
"283",3852,299,2016,1.5789745386911,0.728117939814269,9,0.718622281480827,4.84997979368937
"284",3866,300,2016,0.0166894593291057,0.00472742851477737,2,0.0240778002092188,1.01682950637384
"285",3870,301,2016,0.983231892180157,0.569945947974134,6,0.548752167389836,2.67308140751711
"286",3884,302,2016,1.08831680692891,0.532326313025347,15,0.401882064994936,2.96927200595549
"287",3898,303,2016,1.26830453412401,0.671665167926778,9,0.577230269134173,3.55482037347681
"288",3912,304,2016,0.137983000358248,0.047756788809551,4,0.099533695171912,1.14795603526696
"289",3926,305,2016,0.321387002813637,0.139057943121487,5,0.199688972361521,1.37903916967569
"290",3940,306,2016,0.245007865490797,0.0977487530544231,5,0.152231946071314,1.27763136236309
"291",3954,307,2016,0.725291481338769,0.287983139012264,16,0.261593605831613,2.06533301827142
"292",3968,308,2016,1.22761407641418,0.592625077420894,13,0.478611428659598,3.41307647420581
"293",3982,309,2016,0.983319922365998,0.375669694325888,13,0.383368162613224,2.67331672972776
"294",3986,310,2016,0.665339348947909,0.286493146128394,9,0.302808987215374,1.94515049412367
"295",4000,311,2016,0.239690848833803,0.104983108094075,4,0.172900399479497,1.27085620290726
"296",4014,312,2016,1.15702329480371,0.468719829468194,13,0.451090112729862,3.18045190378353
"297",4018,313,2016,0.896299055706328,0.537479897477336,4,0.64654310141049,2.45051708087491
"298",4032,314,2016,0.913126039868434,0.546857552878991,7,0.469253958263043,2.49210077588414
"299",4035,315,2016,0.251843150281248,0.0995653718441905,4,0.181666431996305,1.28639425088373
"300",4039,316,2016,0.310177338391984,0.14075269687663,6,0.173113268671948,1.36366692318989
"301",4053,317,2016,0.387111095508006,0.192783992691758,6,0.216050816058913,1.47272009477224
"302",4067,318,2016,0.875561780777077,0.439649438697473,12,0.352351981049982,2.40022331460444
"303",4081,319,2016,0.697792742591159,0.368210390411223,6,0.389445544770465,2.00931273876687
"304",4095,320,2016,0.973839855818079,0.375443854070228,14,0.36901049662307,2.64809325822647
"305",4109,321,2016,0.183435133033585,0.0572530182555533,9,0.0834849268143408,1.20133703579504
"306",4113,322,2016,1.44662724532508,0.730837596457682,8,0.69568065094845,4.24876029599513
"307",4127,323,2016,0.301002685315198,0.104778635123109,9,0.136992225746954,1.35121296996587
"308",4141,324,2016,0.78333997301051,0.344680188984742,11,0.326678142242778,2.18877050516532
"309",4155,325,2016,0.924704975167903,0.568620228427827,5,0.574551505232896,2.52112435633854
"310",4169,326,2016,1.47547601855581,0.658857971924436,30,0.433810759267006,4.37311696236889
"311",4183,327,2016,0.455862233318726,0.184613081676783,14,0.172736767861419,1.57753299830949
"312",4197,328,2016,1.50708596321129,0.6250918358873,21,0.495015554668809,4.51355893520892
"313",4211,329,2016,0.926193662306329,0.40508825313529,27,0.28101926762813,2.52488031677353
"314",4225,330,2016,1.0425965460783,0.421761720629256,22,0.337296094055762,2.83657275231839
"315",4239,331,2016,0.675104686705094,0.482066280556046,2,0.973970183590336,1.96423859487339
