"","COV_ID","year","abundance","simpson","richness","evenness","encs"
"111",8,2015,0.101024298102115,0.0328712817272153,4,0.0728736269406046,1.10630352251281
"112",8,2016,0.1489411117973,0.0494246669490847,5,0.0925423159518112,1.16060464127529
"113",9,2003,0.827617879383749,0.345484863950823,18,0.286336135524018,2.28786227996687
"114",9,2004,0.834477584403552,0.342988731911537,18,0.288709430585825,2.3036102919392
"115",9,2005,1.17610030804896,0.452894587955182,20,0.39259192766705,3.24170785947576
"116",9,2006,0.922112310692486,0.394665548175847,16,0.332581714444678,2.51459639284797
"117",9,2007,0.947949546367747,0.399445336162918,17,0.334584597505319,2.58041321346695
"118",9,2008,0.911193160462851,0.400533020627225,15,0.336475727108746,2.48728849789254
"119",9,2009,1.29933221131006,0.54199264845257,11,0.541863619337188,3.66684717076875
"120",9,2010,1.28885698704723,0.58412786560802,13,0.502488278490915,3.62863660583999
"121",9,2011,1.49705252179958,0.627310406666541,13,0.583657730880573,4.46849883801263
"122",9,2012,1.50851882439976,0.678254988331728,12,0.607072633705761,4.52003087421685
"123",9,2013,0.979208303824627,0.451318060923013,15,0.361591636457137,2.66234763691063
"124",9,2014,1.34907754366562,0.652969194623203,13,0.525966541889453,3.8538688647685
"125",9,2015,1.10340245695259,0.508740679453195,10,0.479201598372999,3.01440497844451
"126",9,2016,0.984992635401133,0.422040976248606,13,0.38402030532718,2.6777921634833
"127",10,2003,0.808320246694981,0.458683202839664,10,0.351049022750305,2.24413522534772
"128",10,2004,0.80593886359084,0.450210375479014,9,0.366798583951719,2.23879743781973
"129",10,2005,0.659205867120192,0.316809062897546,9,0.300017519337679,1.93325646211774
"130",10,2006,0.778087526083609,0.430279364506294,9,0.354122893995167,2.17730424357811
"131",10,2007,0.770849627472718,0.384433372481625,12,0.310212710621738,2.16160203028142
"132",10,2008,0.550553855054187,0.270012651406512,9,0.250567857620474,1.73421325470299
"133",10,2009,1.12627294376277,0.508685378009873,12,0.453245575184426,3.08414028837293
"134",10,2010,0.991654161064094,0.42883298530824,13,0.386617442632672,2.69568989160237
"135",10,2011,1.81216747456642,0.785442740037335,11,0.75573253557967,6.12370603528116
"136",10,2012,0.980062735842062,0.552102433746495,9,0.44604577335933,2.66462340407887
"137",10,2013,0.688126021296022,0.377355781616101,14,0.260746901393136,1.98998285136753
"138",10,2014,0.586040854756134,0.353975997947658,7,0.301165423820129,1.79686028320939
"139",10,2015,0.623754514408691,0.379598334762318,6,0.348124022850804,1.86592053245348
"140",10,2016,0.646335499274827,0.385883805581037,7,0.332150741692059,1.90853417404376
"141",11,2003,1.54062597944439,0.565630341572641,23,0.491350285903126,4.66751112271545
"142",11,2004,1.51443596025635,0.570031138398471,21,0.497429725428065,4.54685579606175
"143",11,2005,2.48333351437499,0.883808938786479,21,0.815672594034792,11.9811372157909
"144",11,2006,2.1894480123685,0.823144979167396,20,0.730855701524705,8.93028234856078
"145",11,2007,2.29106808494965,0.853266464582916,20,0.764777315107548,9.88549058818654
"146",11,2008,2.12479433378308,0.808695477457611,20,0.709273773407769,8.37117564304493
"147",11,2009,2.19436179540361,0.839754031189234,16,0.791448720036249,8.97427180728051
"148",11,2010,2.11959502781859,0.830063229254938,15,0.782701527082434,8.32776429183703
"149",11,2011,2.28630835729298,0.852725802615933,18,0.791008406114904,9.83855014571493
"150",11,2012,2.0315303042124,0.788138688105956,15,0.750181921806892,7.62574714720956
"151",11,2013,1.81839173739953,0.711508631228911,16,0.655846185484942,6.16194045826845
"152",11,2014,2.06964300490579,0.788389485654927,17,0.730493172795364,7.92199449980534
"153",11,2015,2.04792298849698,0.773752498951522,18,0.708532728671419,7.75178383003287
"154",11,2016,2.06224678469541,0.792439337354977,18,0.713488422055603,7.86361783343908
"155",12,2003,1.14740136977823,0.418750916997729,45,0.301419254494365,3.14999658836503
"156",12,2004,1.00353366920638,0.367690620550086,43,0.266812091443673,2.7279043286039
"157",12,2005,0.886094773518919,0.298473709964648,44,0.23415707436454,2.42563846317272
"158",12,2006,0.864665635815636,0.294224427542738,42,0.231338166323207,2.37421210175166
"159",12,2007,0.829971223115198,0.276427932528909,38,0.228165378542574,2.29325274664453
"160",12,2008,0.802197989671561,0.260556227121376,41,0.21601788662297,2.23043802437846
"161",12,2009,0.617968161038679,0.202988089719937,40,0.167521917895556,1.85515483399808
"162",12,2010,0.696878664719264,0.228081421986627,43,0.185280932490549,2.00747690962787
"163",12,2011,0.794189127451152,0.268136302609705,44,0.209870330052362,2.21264609520529
"164",12,2012,0.835217581347821,0.284035180078786,43,0.222061457954041,2.30531558739492
"165",12,2013,0.781863271349536,0.26871586657392,40,0.211951428902775,2.18554072941937
"166",12,2014,0.756063650732969,0.254765292785652,39,0.206373939833034,2.12987576287813
"167",12,2015,0.707366632698115,0.237968346125702,40,0.191756505328262,2.02864205886903
"168",12,2016,0.853900235968536,0.287206180878639,41,0.229940397178383,2.34878984505674
"169",13,2003,1.61774099591716,0.700653645806384,19,0.549422490112236,5.04168824841584
"170",13,2004,1.80666215957957,0.722325803916348,28,0.542182256239902,6.09008573475725
"171",13,2005,2.03755227329614,0.78603632135338,28,0.611472755370891,7.67180770921534
"172",13,2006,2.12499524329784,0.777124182316164,33,0.607747933027946,8.37285766084239
"173",13,2007,1.91458334966769,0.689500444444444,25,0.594798760137349,6.78411160571019
"174",13,2008,1.97677169601189,0.741155660377359,28,0.593232405146691,7.21939891025643
"175",13,2009,2.57938732905352,0.900307459925023,28,0.774078337982292,13.1890551329019
"176",13,2010,1.85750258608207,0.65587683328279,29,0.551630352623201,6.40771405781297
"177",13,2011,1.81681483840094,0.663516713019923,26,0.557630756854191,6.15223135767782
"178",13,2012,1.47432935510224,0.5608293804098,20,0.492143229258992,4.36810534283956
"179",13,2013,1.61646006669875,0.58764728498089,26,0.496136332313949,5.03523433701267
"180",13,2014,1.34230351916842,0.51605669275708,22,0.43425593126683,3.82785088537585
"181",13,2015,1.27548868764055,0.492669090458319,19,0.433185641361681,3.58045070464441
"182",13,2016,1.19136295458981,0.556350475549196,13,0.464478158652174,3.29156440430469
"183",14,2003,1.696254230807,0.720229591836735,17,0.598703318394841,5.45348160221436
"184",14,2004,1.60265868170399,0.694862179847817,14,0.607284526834297,4.96621848207902
"185",14,2005,1.67510131061849,0.70767422749515,16,0.604165088453975,5.33933605311092
"186",14,2006,1.64657841075776,0.706194877087634,14,0.623926730306312,5.18919412605225
"187",14,2007,1.80304904549265,0.748914609053498,20,0.601872557641341,6.06812126416228
"188",14,2008,1.83436943347716,0.76031629749465,18,0.634648269194393,6.26118480687369
"189",14,2009,2.18225821480469,0.83008788757184,24,0.686664962678044,8.86630569148971
"190",14,2010,2.22968143024063,0.82932612862714,21,0.732358350397935,9.29690389524064
"191",14,2011,2.26677942729495,0.839619641153369,22,0.733338173609415,9.6482777439658
"192",14,2012,2.28359566279521,0.862988487743754,19,0.775562230683987,9.81189733168378
"193",14,2013,2.33113067719889,0.875902194020838,19,0.791706227805346,10.2895691394823
"194",14,2014,2.15273863405086,0.838059489429755,17,0.759822283968512,8.6084014058342
"195",14,2015,1.95735656949716,0.79877194038579,16,0.705967154016246,7.08058526967343
"196",14,2016,1.81474477266765,0.789016075561394,14,0.687648863214432,6.13950900695527
"197",15,2003,2.19022818133545,0.833428248433901,20,0.7311161283238,8.93725219619109
"198",15,2004,1.99889879660444,0.804976223291135,15,0.73813210545021,7.3809237237859
"199",15,2005,1.97866886566768,0.803428571428571,16,0.713653940015037,7.23310833524256
"200",15,2006,1.77112738819106,0.772064221647675,15,0.654023100262392,5.87747582447559
"201",15,2007,1.92194979026321,0.787090435302661,17,0.678363948233992,6.83427088168848
"202",15,2008,2.02555375054794,0.807359686285494,17,0.714931600473129,7.58030738200618
"203",15,2009,2.19994034690436,0.840690681381363,19,0.747150938589718,9.02447514549807
"204",15,2010,2.51704220214372,0.881893860561915,22,0.814302048620859,12.3918896996602
"205",15,2011,2.5771627265382,0.880170414201183,25,0.80064061702154,13.1597473388614
"206",15,2012,2.71507649820277,0.902877882842176,25,0.84348593916758,15.1057655916165
"207",15,2013,2.76066918445481,0.904371170077466,29,0.819847534591548,15.8104194959858
"208",15,2014,2.05695980989566,0.798065270083102,19,0.698591420793504,7.82215279301688
"209",15,2015,1.88253100527307,0.775247840182905,14,0.713334638148054,6.57011282611071
"210",15,2016,1.38923185220943,0.599160953443878,14,0.526412153544221,4.01176723897649
"211",16,2003,2.58482549589377,0.862957483973101,54,0.647990933460886,13.2609747934927
"212",16,2004,2.6749791404547,0.873144091516997,54,0.670591586536593,14.5120471217293
"213",16,2005,2.4175505705726,0.836959470357645,54,0.60605671578327,11.2183470845284
"214",16,2006,2.72691861852052,0.888325206807808,53,0.686830761539853,15.285713263313
"215",16,2007,2.83245620754175,0.906027434829019,50,0.724038739959238,16.9871335506979
"216",16,2008,2.48079322689654,0.835972246887874,51,0.630951994983974,11.9507403077325
"217",16,2009,2.67847971029638,0.889781472742231,51,0.681230542881548,14.5629365753013
"218",16,2010,2.47935713904064,0.857605809928083,54,0.62155102905867,11.9335903121053
"219",16,2011,2.69910761843062,0.882530948563255,55,0.673542102358039,14.8664592494612
"220",16,2012,2.8481790162018,0.903669183372754,55,0.710741753817153,17.2563297155255
"221",16,2013,2.9615504844919,0.923235132643197,58,0.729366346676876,19.3279161696108
"222",16,2014,2.74988109763297,0.90552223935202,51,0.699390398888977,15.6407720488022
"223",16,2015,2.9881952514993,0.919209015980841,59,0.73284311734904,19.849826201428
"224",16,2016,2.74588706214714,0.902756762250696,53,0.6916083557419,15.5784268375857
"225",17,2003,2.13667214036897,0.845298320873659,29,0.634536508892821,8.47119970549759
"226",17,2004,2.04423669082708,0.818520893426623,29,0.607085564809222,7.72326105138805
"227",17,2005,2.22148571585724,0.859833899940863,30,0.653148131841619,9.22102051029532
"228",17,2006,2.13220409554737,0.827985213011049,30,0.626898076260828,8.43343443680429
"229",17,2007,2.2950549044881,0.868490481048102,31,0.668335310478302,9.92498092332314
"230",17,2008,2.28171284142602,0.867054853827803,29,0.677609855690993,9.79344066247342
"231",17,2009,2.31130071976212,0.878597408754526,31,0.673066200346735,10.0875371842686
"232",17,2010,2.298133901936,0.874508503490337,28,0.689673726483001,9.95558700810559
"233",17,2011,2.32529413158087,0.879058098361654,29,0.690552374660295,10.2296885177874
"234",17,2012,2.30986962571793,0.877931102791173,29,0.685971694303796,10.073111294748
"235",17,2013,2.22021652564364,0.865583039862509,27,0.67364272441533,9.20932470497505
"236",17,2014,2.23495261070085,0.866185375189734,26,0.685968811733876,9.34603893946691
"237",17,2015,2.22959307852088,0.865957898380022,28,0.669104513757365,9.29608253407804
"238",17,2016,2.22277232118102,0.857023345714574,32,0.641356520958622,9.23289195967189
"239",18,2003,2.19361652834442,0.810514482917909,24,0.690238946677706,8.96758606976168
"240",18,2004,1.73375440835957,0.687261524839955,23,0.552944540465625,5.66187103056362
"241",18,2005,1.85654753463376,0.721743604622036,24,0.584177497846377,6.40159728260411
"242",18,2006,1.69826700653969,0.696252958058645,24,0.534373266532667,5.46446929180993
"243",18,2007,1.93613810360887,0.769519338088202,23,0.617490567762101,6.93192882089466
"244",18,2008,1.88310083771519,0.757608265812799,22,0.609212220838076,6.57385775643751
"245",18,2009,1.81510565408945,0.742143549302405,21,0.596187313845753,6.14172504153369
"246",18,2010,1.89489815980166,0.746531894703522,20,0.632532545224292,6.65187094228092
"247",18,2011,1.88304832900614,0.751013926697193,23,0.60055869962692,6.57351258071565
"248",18,2012,1.84158577606106,0.745152658188017,22,0.595781456854543,6.30653108176242
"249",18,2013,1.77691662251303,0.725120627715098,20,0.593149340546706,5.91160059207486
"250",18,2014,1.59643701822469,0.665769854684093,17,0.563472221946803,4.93541626180379
"251",18,2015,1.66144192665555,0.669923929725955,19,0.564264343194471,5.26689985502677
"252",18,2016,1.65373621776571,0.688955208354175,17,0.583696325317356,5.22647062597704
"253",19,2003,2.12455992132861,0.780277045659624,41,0.572106824148454,8.36921356519242
"254",19,2004,2.12810076690048,0.778589562530137,43,0.565803653472467,8.39890018483609
"255",19,2005,2.10148338742646,0.77703148061948,42,0.562244286425623,8.17829249535885
"256",19,2006,1.97658843320167,0.751875803782257,38,0.543379138365303,7.21807598414936
"257",19,2007,2.05925399782473,0.744880376960754,41,0.554521081275868,7.84011888244667
"258",19,2008,2.513621741545,0.85507557552168,42,0.672510413774734,12.3495761363909
"259",19,2009,2.62092645332562,0.878287888803516,46,0.684557831853627,13.748454988488
"260",19,2010,2.46076733628225,0.840006936222467,41,0.662641600077016,11.7137965133596
"261",19,2011,2.55062943152315,0.859898066496487,44,0.674022625256799,12.8151675150215
"262",19,2012,2.57114833107881,0.862958298872973,45,0.675433752792185,13.0808369512267
"263",19,2013,2.67110314845018,0.889098540944025,39,0.729100096151528,14.455907411933
"264",19,2014,2.66464546127096,0.88562057792766,37,0.737941300725853,14.3628564543283
"265",19,2015,2.72541735103631,0.897174076624834,44,0.720211621164008,15.2627825359022
"266",19,2016,2.66983475076888,0.888447404447879,42,0.71430463990423,14.4375831961439
"267",20,2003,1.83980277156819,0.772967416102848,32,0.530854866951041,6.29529652711627
"268",20,2004,2.13209333659115,0.819988060141553,37,0.590457437186614,8.43250041013555
"269",20,2005,2.07221972182799,0.820549562206841,37,0.573876164443333,7.94243355861625
"270",20,2006,2.00156287121717,0.779875603408533,35,0.562972411308351,7.40061327086295
"271",20,2007,2.05503046874128,0.808604728370274,31,0.5984385923329,7.80707574078303
"272",20,2008,1.68819386875173,0.711461271997481,28,0.506629729236807,5.40970124583227
"273",20,2009,1.8161397885496,0.709579614597624,36,0.506803457646033,6.14807969626127
"274",20,2010,2.30187768103545,0.846526946518936,40,0.624004581789285,9.99292838198255
"275",20,2011,2.25476618457181,0.828208848032175,38,0.61985231017632,9.5330640720838
"276",20,2012,2.00156600791874,0.759623735987313,40,0.542594582668333,7.40063648441463
"277",20,2013,1.97140052579808,0.74075558310901,40,0.534417172022122,7.18072624158488
"278",20,2014,1.92645751082475,0.722687264100858,39,0.525842799140544,6.86514740414956
"279",20,2015,2.09334317176284,0.755080056029799,40,0.567473997944901,8.11198965650907
"280",20,2016,2.09593888307062,0.754579314897827,40,0.568177656424413,8.13307339159587
"281",21,2003,1.71635980234402,0.794657880388582,7,0.882034457334665,5.56423663239738
"282",21,2004,1.68771037129886,0.783546631638206,7,0.867311562210721,5.40708630126957
"283",21,2005,1.9050801777678,0.835173285000275,9,0.867039353836738,6.71994639633779
"284",21,2006,1.80053864675768,0.804627879297066,8,0.865876058868744,6.05290696518571
"285",21,2007,1.78442870889178,0.797985095403661,9,0.812128503976192,5.95617626488923
"286",21,2008,1.66223112778921,0.770443245666814,7,0.854217821206276,5.2710581390086
"287",21,2009,1.69091482121009,0.767691661415669,9,0.769568499575066,5.42444082949551
"288",21,2010,2.00373220453252,0.841124330755503,10,0.870209839640313,7.41668509405341
"289",21,2011,1.73159002646987,0.796749973107677,9,0.78808058326434,5.6496298315367
"290",21,2012,1.73546030737696,0.78117012709639,10,0.753700835055935,5.67153785375907
"291",21,2013,2.1758833264397,0.876079338842975,10,0.944974121938056,8.80996376006568
"292",21,2014,1.64526884500064,0.782907718264749,7,0.845500932198424,5.18240298281261
"293",21,2015,1.67255661879496,0.744503255618568,9,0.761213321590762,5.3257663609783
"294",21,2016,1.157850145297,0.664738869744367,4,0.83521233135627,3.18308274951719
"295",22,2003,0.376176384744249,0.13114826300991,15,0.138910417757817,1.45670405148381
"296",22,2004,0.229938444027515,0.0745652188313785,13,0.089646387504149,1.25852253796635
"297",22,2005,0.262990153927526,0.0872927375396036,13,0.10253229880055,1.30081391098063
"298",22,2006,1.67264811528505,0.726755814351346,12,0.6731231193042,5.32625367220064
"299",22,2007,0.313002972339353,0.107454479901462,15,0.115582411364441,1.36752559577171
"300",22,2008,0.231387527451486,0.079796096930872,12,0.0931171911311946,1.26034756410302
"301",22,2009,0.296536111182347,0.101961686714955,13,0.115610902928634,1.34519113556257
"302",22,2010,0.349976765658203,0.118496417026138,11,0.145951647525363,1.41903457787583
"303",22,2011,0.396428247325378,0.130499380135298,12,0.15953446273694,1.48650577338302
"304",22,2012,0.327654312229481,0.108237169935579,11,0.136642461389527,1.38770917527328
"305",22,2013,0.363506791739078,0.120899009024664,12,0.146285894389671,1.43836462586933
"306",22,2014,0.56480128878299,0.208121292075178,11,0.235540432140667,1.75909819544625
"307",22,2015,0.510070620546104,0.179032071362503,13,0.198861867998403,1.66540880287222
"308",22,2016,0.414389188598277,0.146748777419858,11,0.172813714301492,1.51344602821841
"309",23,2003,1.38796639869948,0.564267249549227,21,0.455889692748446,4.00669374485535
"310",23,2004,1.84689910788341,0.73334786785787,24,0.581141543370651,6.34012895332474
"311",23,2005,1.63203533926887,0.685002424507609,21,0.53605626913666,5.11427341402158
"312",23,2006,1.57937036273196,0.673573146611866,20,0.527206779015093,4.85189991227889
"313",23,2007,1.72310154658553,0.705509994633872,23,0.549547034031099,5.6018760276979
"314",23,2008,1.64418014874836,0.624887319329597,25,0.510793282563386,5.17676399023941
"315",23,2009,1.67987493900561,0.658888833134973,26,0.515600111722206,5.36488499131433
"316",23,2010,1.63966355787613,0.670449568597294,26,0.503258125946089,5.1534353877877
"317",23,2011,1.46645051454297,0.603062205987716,25,0.455578467244233,4.33382495946727
"318",23,2012,1.67712305657809,0.667469828088624,26,0.514755482842918,5.35014175371334
"319",23,2013,1.69614369884388,0.712902044182819,27,0.514632176227877,5.45287885149922
"320",23,2014,1.66955791381947,0.710608154286362,28,0.501037048812976,5.30981988023845
"321",23,2015,1.62821268687104,0.726316450840614,27,0.4940210189605,5.09476064352291
"322",23,2016,1.66485345632982,0.715678962713369,27,0.505138307512226,5.28489872455567
"323",24,2003,1.26229141670753,0.655452870806118,8,0.607033855680218,3.53350895940822
"324",24,2004,1.18929571855048,0.620113368437042,8,0.571930345101084,3.2847669920908
"325",24,2005,1.36154845312838,0.676081387188568,11,0.567809807448112,3.90223104787916
"326",24,2006,1.19734145097664,0.598455843109063,11,0.499330168652164,3.31130195184222
"327",24,2007,1.09455756142807,0.524757920067321,10,0.47536030905369,2.98786044620162
"328",24,2008,1.31509351040076,0.641253696943147,10,0.571137854753826,3.72509930449406
"329",24,2009,1.26992032193653,0.645829159729289,11,0.529597908775442,3.56056885182197
"330",24,2010,1.35416024480107,0.687998612638279,10,0.58810432192986,3.87350679300647
"331",24,2011,1.31956339077885,0.666810580999298,10,0.5730790991368,3.74178732171672
