"","int_encs","slope_encs","int_abundance","slope_abundance","int_simpson","slope_simpson","int_richness","slope_richness","int_evenness","slope_evenness"
"44",-373.734068444594,0.187603230693913,-150.18995021315,0.0752798300626711,-69.5849618534104,0.0349059038200299,-507.597802197812,0.25494505494506,-32.9502234767335,0.0167557649578632
"45",-134.722941710923,0.068460662939047,-54.1717296769691,0.0274652915041388,-14.2164039112216,0.00736406196190111,-371.615384615388,0.186813186813189,38.3734216558094,-0.0186852498692176
"46",-324.69866321638,0.163227967534166,-94.19810262896,0.0474523799912827,-31.6617447410513,0.0160626238576233,-423.184615384631,0.213186813186821,-19.1063069198226,0.00987169378182618
"47",29.9043271533653,-0.01330267844301,3.09214782837261,-0.000969600767718769,-9.85199637115139,0.00521421255830418,104.576923076927,-0.0494505494505514,-5.54181414484967,0.00310460201893056
"48",408.235993786618,-0.201091309853398,98.0844674020818,-0.0481166201774262,27.2408012082539,-0.013222055356923,419.090109890122,-0.20439560439561,31.202456731332,-0.0151998783780109
"49",545.783442039709,-0.269072610595977,140.447642833738,-0.0690665320241959,33.9326556957722,-0.0165336952965961,2629.6,-1.3,-6.82560368741041,0.00366582860755921
"50",393.737557331091,-0.194395790018536,126.967409287176,-0.0626495710955006,48.3355063130522,-0.0237699053666526,1233.78241758247,-0.610989010989035,-10.6328628404013,0.00561397483337117
"51",-58.3868164646661,0.0303653801326174,-23.0770678026495,0.0119617677281948,-11.5042811045303,0.00597360129617508,-61.1758241758326,0.0329670329670372,-9.22501514589552,0.00488605043015461
"52",-120.633447758944,0.0612255534474353,-49.0386028117996,0.0248226636415576,-37.5970641734791,0.0189534520201819,237.716483516485,-0.116483516483517,-72.5098119417043,0.0364220256406841
"53",125.036149421988,-0.0602578568198077,31.5553586796268,-0.0150272392812969,9.19463343285597,-0.00424919251652072,121.82857142857,-0.0571428571428566,11.6877825219819,-0.00546811667539634
"54",-58.1773545801027,0.0304660504159578,-21.9298193419663,0.0114634406577045,-13.8622725248357,0.00720976042882635,-52.6285714285813,0.0285714285714335,-9.17262354464763,0.00492088942071635
"55",-164.851159720228,0.0839909843014693,-45.8122354990069,0.0234642583698985,-14.2478113391613,0.00743168456078537,-43.3670329670337,0.0241758241758246,-23.5568397511494,0.012126992208326
"56",287.6985693287,-0.140324234998395,50.8778736598422,-0.0244570628156706,10.015549076914,-0.00460164179370127,1364.87252747257,-0.672527472527494,-6.77290245789768,0.00370699996008759
"57",2.56969930735863,-0.000564308901924358,-0.213397935741733,0.000275978773064901,2.94115032582011,-0.00137599703254647,-36.9626373626401,0.0197802197802212,5.58039869329712,-0.00259015805718009
"58",59.9212640008883,-0.0289761257477466,34.1428257051651,-0.0167566245561632,8.93147252467029,-0.00430668508970098,231.942857142859,-0.114285714285715,-68.6015613736429,0.0344809877834955
"59",-160.705781234402,0.0818897132313304,-41.297093538821,0.0212164898460957,-16.6495201610329,0.00858884209306144,-145.136263736246,0.0791208791208703,-13.057998743472,0.00675271646711588
"60",63.5435229481136,-0.0305796211180358,27.8625575343256,-0.0135051040965189,12.2475315687689,-0.00586812732270181,413.8043956044,-0.204395604395607,-46.8457694012083,0.0236753960739177
"61",228.866659225856,-0.112051197850357,64.4676560172256,-0.0314367742814056,19.8198133750344,-0.00952742355285697,579.714285714306,-0.285714285714296,-13.4331047396077,0.0070723085713945
"62",6.75703865266406,-0.00202588347355234,5.8070122031903,-0.00240668122519856,10.5648614021214,-0.00501646149447505,480.290109890105,-0.232967032967031,-3.79867743983737,0.00208583402133691
"63",280.449753861783,-0.137895236595742,82.6903150078265,-0.0405620900791437,38.7898247947838,-0.0190129846324058,458.195604395627,-0.224175824175835,22.130308144762,-0.010721492784078
"64",-91.5995240977827,0.0468204276663367,-36.5771893490531,0.0186458597212691,-18.0044103989738,0.00922053835205003,-36.534065934066,0.0197802197802198,-23.450655687175,0.0120526229671164
"65",-525.603016553142,0.262454246370754,-166.36745492947,0.0831457544380909,-56.2042296321156,0.0281445064175604,-1601.6,0.8,-37.6419605239625,0.0189294291055292
"66",-114.894868770913,0.0582232984784376,-63.8298260433917,0.032111352601656,-34.6452635610052,0.0174549839554932,-191.197539302806,0.0963773069036242,8.44070995316232,-0.00377555312308466
"67",-137.914521047849,0.069358054353843,-66.5122806339268,0.0333055493484027,-22.6735542303592,0.0113801098697884,-599.1,0.3,-15.5909952815628,0.00791441435399549
"68",1060.21057265905,-0.524738886335299,331.722051502704,-0.164110704275635,192.430147987337,-0.0952700273143467,-595.100000000001,0.3,162.361408888811,-0.0803454532160755
"69",75.5666524621427,-0.0362387724683169,27.509587655585,-0.0131949191963812,18.0353026194794,-0.00870122794561742,74.5208791208749,-0.0351648351648331,9.58307764808658,-0.00439874771858313
"70",-230.675421595542,0.11632423597171,-74.4110761469952,0.0375788025535364,-31.8042674030251,0.0161104744729068,-73.9252747252927,0.0395604395604485,-35.5995490176637,0.018043755098182
"71",-135.27033072583,0.0688520930077107,-42.9427843104963,0.0219256850169005,-13.2047107124892,0.00679192261308093,44.2131868131742,-0.0131868131868069,-15.0656557645095,0.0076906459045843
"72",-145.005094094577,0.0759710179170028,-17.9624441582905,0.00994977556096491,-2.87955327742516,0.00183105313808462,209.349450549452,-0.092307692307693,-7.30072015254783,0.00395214671191983
"73",-68.0146533378736,0.0359479605561085,-14.0026408782408,0.00768136540162356,-6.63503545956866,0.00362337006883468,478.112087912108,-0.226373626373636,-7.41143995946327,0.00391516981354594
"74",-296.375993853575,0.151190155036901,-38.2924043570716,0.0200522174222496,-9.01176700147729,0.0048885812024137,639.450549450575,-0.30769230769232,-19.8182167137512,0.0101907174715897
"75",-180.880832053671,0.0916937529011669,-49.9356248065175,0.0254503165435583,-13.3636765165718,0.00693186138146141,-748.753846153854,0.382417582417586,-10.5477065251316,0.00545120160516041
"76",-166.233871226658,0.0870822900359413,-19.6060005666172,0.0108332950573993,-9.61062621394519,0.00520202103012881,882.202197802206,-0.430769230769235,-20.4188049900902,0.0105476336118479
"77",-330.312078234002,0.168400807758039,-40.2816429848216,0.0210834903395761,-5.33972505521057,0.00307126930482268,-960.030769230792,0.4879120879121,-2.38495491825575,0.00153168652195331
"78",119.105907058164,-0.0579765851671883,44.0195662887781,-0.0214348528346589,17.1709027024578,-0.00829472153994571,1858.51868131874,-0.918681318681348,-9.18326895737656,0.00476338157505707
"79",-373.212101282107,0.187870111853306,-85.4198221468192,0.0432260222533535,-36.9157978855971,0.0186627226042883,-296.760439560441,0.160439560439561,-24.9083397035662,0.012616586901408
"80",155.073928323778,-0.0733672394284205,22.3931698473414,-0.010134277992198,10.8246849416171,-0.00498725094643226,20.2021978022093,-0.00219780219780793,8.31122222271387,-0.00376939474962255
"81",-1.63493996290457,0.00265352724860442,-0.143887605251039,0.000722229850226148,-3.87530169513163,0.00225769398218036,247.490109890114,-0.118681318681321,-7.12442464277629,0.00384218090768558
"82",-88.6099979779127,0.0449833990297402,-47.2273788982751,0.0237851463662538,-25.0652825541764,0.0125976971391527,189.71868131868,-0.0901098901098896,-23.7841892577,0.0119676443011484
"83",-35.9409673586718,0.0206533833649104,-4.81735882130578,0.00325005392822478,-3.16210385730757,0.0019622411063106,307.404395604399,-0.147252747252749,-8.97473614611678,0.0048158974811757
"84",-1.66596957168734,0.00213882725608995,-0.596499902319596,0.000778370914403721,-0.943061738793251,0.000743624269789813,7.00000000000096,-4.74751334977711e-16,-0.306540311025824,0.000400003522660932
"85",-27.4625678418058,0.0151774643300092,-8.8383651071193,0.00495086193633399,-5.45467224649933,0.00302511839258541,4,0,-6.37553275480345,0.00357129198183745
"86",61.8877294379563,-0.029587209206453,25.5225188744472,-0.012259855936451,13.3766441036384,-0.00638477844980598,-680.340659340679,0.34065934065935,85.5001553958004,-0.042203897051695
"87",-10.9489018344432,0.00627681247952198,-6.96823260686733,0.00372105849146281,-1.24127355649843,0.00075446423209394,-191.384615384621,0.0989010989011015,-0.0760605801354239,0.000164966481292836
"88",-100.108519165584,0.0509624026234959,-43.5580185200438,0.0220879164730161,-22.8674591310812,0.0116249696595845,141.55384615385,-0.0681318681318698,-41.5661322397854,0.0209562228877821
"89",-52.0730260817027,0.0269413381448788,-26.35887851743,0.0134767665503099,-16.7934765880591,0.00859023880571353,-207.991208791211,0.105494505494507,0.869631583655757,-0.000171283766040779
"90",33.5138923326767,-0.0155266072935503,14.3025963189328,-0.00670179333707378,11.0935392118849,-0.00533967736388903,-351.092307692318,0.178021978021983,19.9606072112795,-0.00971183065295609
"91",-22.6713936453195,0.0125189249968342,-8.81901099332628,0.00484128200700903,-1.20014039416375,0.000872379157804708,-506.45494505496,0.254945054945063,18.2282080240646,-0.00880966178814925
"92",69.470767641898,-0.0337312639234828,41.5781515566873,-0.0204347371816885,18.0691996854547,-0.00886316985423168,221.907692307697,-0.10769230769231,17.8185289842743,-0.00871793990362684
"93",5.60734413129806,-0.0020670796768516,2.09993076391323,-0.00085970456835624,2.54404924604305,-0.00117873510122016,-54.4857142857107,0.0285714285714268,8.48716170758813,-0.00405078848796584
"94",54.0968499950249,-0.0257521358656435,21.0885648799102,-0.0100711451881814,7.46578172523117,-0.00344579402668588,3,0,19.1956389869592,-0.00916715140733672
"95",0.535379180753328,0.000499529376703337,-0.020822007606305,0.000224638361385161,5.15265397392522,-0.00244069280581153,-173.945054945057,0.0879120879120892,40.2849496776363,-0.0198197343675387
"96",-10.2404854242983,0.00611672841447993,-6.07317665335361,0.00337843983076593,-5.04807718270719,0.00270157662676334,-2.690109890109,0.00439560439560395,-3.23026383470525,0.00180392819364601
"97",-192.379126010095,0.0975551241909636,-54.3396316453081,0.0276829540359239,-29.1511007974965,0.0148209945665868,80.0329670329694,-0.0329670329670342,-21.7178871329845,0.011052316249911
"98",-7.82262575145566,0.00485838208768046,-4.65138390096269,0.00264408541061376,-3.19014015054794,0.00175744076418738,-52.3428571428593,0.0285714285714296,-0.593726718815994,0.000498696919131131
"99",-45.9868285560149,0.0237547449464678,-27.0679753516673,0.0137467722759825,-12.7019648103827,0.00647987585766996,-498.479120879129,0.250549450549454,10.3752464402458,-0.00498339507606673
"100",-25.6091872381636,0.0140039425408973,-11.4322051051199,0.00615001510222034,-8.84950390726219,0.00465532010451827,195.206593406606,-0.0923076923076984,-8.7451019695192,0.0045552801090733
"101",39.0391440889545,-0.0174621082152675,10.0200131693646,-0.00430360363805815,1.78294967031971,-0.000547154491037629,-11.5230769230764,0.00879120879120853,6.42713534663184,-0.0028218529523544
"102",-6.03139525101809,0.00419567245458325,-2.82897518847845,0.00184326359849797,-6.62687859981799,0.00353248264934296,8,0,-1.36044949173863,0.000886422417534742
"103",-2.19518338348348,0.00194283732533809,-1.76886450379445,0.00114687117812267,-1.77753244197152,0.000990178975179722,9,0,-0.805044928970781,0.000521963567107504
"104",-20.7479154343018,0.0114123944422364,-9.40420589163735,0.00506864871272304,-4.87119856835248,0.00265104496630328,4.99999999999962,1.89900533991085e-16,-5.84316165226561,0.00314932851622543
"105",-0.196269325114192,0.00155794858164453,0.013501267105405,0.000528982855699694,-0.213734461668131,0.000430646031376738,3,0,0.012289382928389,0.000481500945471004
"106",-0.0243514570372094,0.00136556979196051,-0.0400622758507466,0.000517778719543327,-7.24927589117114,0.00388416861754841,50.6769230769247,-0.0197802197802206,-0.685487346445659,0.000549338835183388
"107",9.1435624722482,-0.00372483330818897,5.65306535726267,-0.00256339298011311,0.186130892904345,1.14192747490804e-05,48.5340659340546,-0.0197802197802141,2.40657562446154,-0.00108255366849079
"108",-53.5991888230427,0.0275387806412974,-29.3107154192019,0.0148595162777966,-20.9639718684086,0.0105442592132651,383.472527472537,-0.186813186813192,-19.8345234573014,0.0100024232491202
"109",1,0,0,0,0,0,1,0,NA,NA
"110",51.215302150601,-0.0240641281573041,16.8772778274963,-0.00787831231214546,6.2741978652956,-0.00283433120345794,-56.8307692307719,0.0307692307692321,14.6288490775637,-0.00695568816067521
"111",-6.63493335967636,0.00463799767517542,-2.50943080650505,0.0017402830391321,-0.454585771635875,0.000517184896116475,-114.459340659347,0.0593406593406625,9.99737437112715,-0.00465933932236864
"112",60.7588119123433,-0.0291191974728347,26.2731809510069,-0.0126732717692429,23.5026377666735,-0.0114871285683276,291.083516483518,-0.140659340659341,6.52088983387195,-0.00305668563279928
"113",-30.1394248940465,0.0156358329563496,-24.3026722103259,0.0122160827676605,-9.28712079483738,0.00467147499583249,-252.870329670332,0.127472527472529,-6.31673618266591,0.00324646507931699
"114",-20.2398734208658,0.0111364779166111,-8.73347087540665,0.00472115154701281,2.66531784228398,-0.00116846425304641,-889.736263736283,0.45054945054946,2.80518941160965,-0.00125897440773529
"115",-150.454081165736,0.0768982784869948,-37.6404481031558,0.0194254156719694,-14.2609021410941,0.007415035615166,-227.061538461545,0.118681318681322,-10.7320060568696,0.00562558720232036
"116",-32.1996090620162,0.0177489665572266,-9.07978806997473,0.00513643398153072,0.199665806062055,0.000204000175564994,-320.248351648361,0.162637362637367,11.4367095613741,-0.0053610039610995
"117",-25.0481298897754,0.0152818639894424,-3.6163278377622,0.00266158247253836,-2.41462615433992,0.00160177432472458,-339.687912087925,0.17362637362638,11.3447492682329,-0.00525565160212718
"118",10.2474892540183,-0.00400103256221346,4.63774156648036,-0.00191405930202085,-0.848662342935078,0.000648888298319268,6,0,2.58837285145113,-0.00106825683630711
"119",27.5116373171838,-0.0123176885175469,9.97423552243798,-0.00445856609981433,7.72708044962122,-0.00354136041718988,3,0,9.0789404281387,-0.00405836175856004
"120",30.6044426264442,-0.0134423407403326,8.8471946495637,-0.00376695372406305,8.43851071764343,-0.00388245733187904,-249.07252747254,0.129670329670336,8.49293852712668,-0.00396516877954217
"121",-85.4493470726576,0.0440188047378502,-28.9039304004226,0.0149298013037018,-11.9388493272963,0.0062124460299249,-527.894505494518,0.265934065934072,6.34712352832907,-0.00286071579470414
"122",18.8691314352211,-0.0076627720141833,5.68267640210372,-0.00220869830037664,2.4627587019546,-0.00088553703820882,4,0,4.0991845321462,-0.00159323904238679
"123",-32.0540148990967,0.017586136907866,-9.60004353527605,0.00536909824267699,-2.79248655460876,0.00171605646193876,4,0,-6.92496760033058,0.00387298570437794
"124",-0.66618577241276,0.000923687232485634,-2.02350411362265,0.00109209298766831,-1.5658975757174,0.000815917954327628,-90.2461538461544,0.0461538461538464,-3.0075393149875,0.00159365207973787
"125",-79.6550614651282,0.0414396511889514,-22.2295341708332,0.0117013724415283,-9.10088947273891,0.00487759415400064,4,0,-16.0352193547665,0.00844075599649385
"126",-323.129202757737,0.162229124961063,-116.884700971904,0.0586759554538491,-61.0499273381941,0.0306199488541884,-531.584615384633,0.270329670329679,-39.996280576242,0.0201102689965844
"127",-0.455145907834398,0.00132208358873158,-0.486427453564126,0.00063470885513344,-0.0474482367028986,0.000253790007138348,3,0,-0.442765349142232,0.000577736897429848
"128",16.0493963272855,-0.00699419899974112,7.565657232796,-0.0034215120976898,3.63202853714843,-0.00157569855109539,4,0,5.4574680854102,-0.00246809926783931
"129",-33.7436733030828,0.0185280098457859,-9.02161108968367,0.00511086332744434,-1.75754395541935,0.00118283842280963,9.99999999999923,3.79801067982169e-16,-3.91803591412664,0.00221961974087069
"130",38.0577337888251,-0.0173403498086443,11.8916867713398,-0.00533720385180558,6.80480628657218,-0.0031077537069256,6,0,6.63687675470334,-0.0029787501857628
"131",117.896398449004,-0.0567835249792513,28.3094842463076,-0.0134279982419005,4.49417506323266,-0.00189936523612237,283.679120879125,-0.136263736263738,5.40057359743822,-0.00239852901785323
"132",-28.70204348035,0.0157086046679394,-10.3283012482364,0.00566267560528944,-0.874782950637192,0.000711326841077149,242.430769230775,-0.116483516483519,-11.6858158903178,0.00606271416571094
"133",-13.4362209895197,0.00751732981478556,-8.10239111921723,0.0042861881831678,4.12856630179595,-0.00192370379656268,-276.369230769234,0.140659340659342,2.66236651557553,-0.00118622570450181
"134",0.533981658317986,0.00280065438776707,0.746318373419435,0.00053191509207465,-2.41636079352304,0.00159850526013338,183.599999999985,-0.0857142857142782,-2.92820399795359,0.0018302469761971
"135",-65.8298291445225,0.0337705058056636,-25.3714215164267,0.0129717645575083,-12.395173785494,0.00632622597312316,-182.408791208795,0.0945054945054965,-7.84145677361069,0.00407393872711174
"136",-38.7207287234779,0.0202518695517685,-22.518320817877,0.0115426892699006,-13.1996436774573,0.00672052027152995,-99.1384615384599,0.0527472527472519,-9.44315965099357,0.00487374298119921
"137",-11.1313618855613,0.00675675917739895,-5.39894042220308,0.00313116640160193,-1.09800181966971,0.00081364858164935,-543.989010989026,0.274725274725282,11.1166781174057,-0.00531748219750925
"138",-24.3865348396708,0.0129992762364809,-14.2304699835256,0.00735501095338843,-13.1551191729268,0.00672792810499763,2,0,-20.5302284747516,0.0106110378281375
"139",4.51935758646724,-0.00089489824210292,1.5248711914277,-0.000260872130571138,-1.13459286252779,0.000831699032834037,188.43296703297,-0.0901098901098918,-5.10964629695944,0.00279279789401236
"140",2.32544955427733,0.000176578058326871,0.828734096597455,7.80514060458236e-05,0.789279632966668,-9.93541846417114e-05,4,0,0.597805285688465,5.63021882183133e-05
"141",-86.0937395050961,0.0439684252684777,-41.8126483279538,0.0212095931821242,-22.1145314086656,0.0112019544051681,-47.3428571428595,0.0285714285714297,-17.2976747276446,0.00878204749120507
"142",1.8062253840673,0.000138543843455566,0.573010460729461,8.03676928819821e-05,1.59133774988289,-0.000576091579213366,-139.958241758236,0.0725274725274698,8.89474019333395,-0.00421627771368696
"143",1,0,0,0,0,0,1,0,NA,NA
"144",-66.925680464964,0.0346566733807852,-25.1781249403425,0.0130258307195289,-12.5467269832611,0.00652849096186847,-169.945054945057,0.0879120879120889,-5.80683214080294,0.00315055442616705
"145",6.05837627093953,-0.0020421151717787,2.72333299782566,-0.0010217606333182,0.539328404332224,-0.000126083999497569,105.448351648351,-0.0483516483516482,-0.22217730356022,0.000268628719155311
"146",7.27031072767672,-0.00231297639662043,2.7491309069077,-0.000888400842031306,-1.8671827667372,0.00120826128056347,7.00000000000096,-4.74751334977711e-16,1.4127738160174,-0.000456547720079819
"147",-7.49439562452437,0.00482483226352634,-3.65331601057262,0.00221053214544132,-2.70949818845482,0.00157390301001828,3,0,-3.32539154008716,0.00201211307050032
"148",9.90301656069638,-0.00349480551985987,3.49495405370122,-0.00121285755002062,2.50242185408172,-0.000940730759377747,4,0,2.52107644070477,-0.000874891786359748
"149",-111.611885801079,0.057214753404418,-33.3509580408884,0.017198417471524,-16.2963987708763,0.00840908068380157,-208.193406593414,0.107692307692311,-8.5790257938495,0.00455524061516869
"150",38.4247868109616,-0.0180996631126903,15.8562508511992,-0.00753523803191928,9.79501008581714,-0.00471227486302019,-19.4989010989012,0.0131868131868132,8.62847256987049,-0.00411103177435738
"151",2.90469379656757,0.000668459776104587,1.52114251209545,-3.90124284473114e-05,-4.68436982337189,0.00267134141022345,-90.0791208791276,0.0505494505494539,2.96403254291605,-0.00118065680745624
"152",14.2874797400127,-0.00580073923368879,5.37285825464669,-0.00219239269878205,3.8437234282665,-0.00162768926379809,3,0,4.89058634248542,-0.00199560183460179
"153",-33.7397476413547,0.0177051397943612,-19.0083355341784,0.00976183095562608,-12.2131755822115,0.00623843095109689,3,0,-17.3021326360941,0.00888560145951105
"154",5.41646668554275,-0.00186671527033261,2.56150813026737,-0.00102105379412411,3.1837961686887,-0.00144486924444862,-52.4857142857111,0.028571428571427,4.96879436827958,-0.00231296504135295
"155",4.20517733857736,-0.000911702822574118,5.0329130804284,-0.00207703091963322,1.95140527277506,-0.000735403684786517,-50.3428571428583,0.0285714285714292,4.48472396032287,-0.00201323141182197
"156",-0.752655436906966,0.00180857980671913,-0.222342704067593,0.000637298975203067,-0.250755609437315,0.000442651244329098,3,0,-0.202385050997234,0.000580094526319228
"157",14.5641629495352,-0.00613072834515195,6.25348897016416,-0.00270970664025617,3.19921291845388,-0.00140066533939191,54.7956043956017,-0.0241758241758228,1.57148567109562,-0.000561399518502153
